title(공고명),body_text(공고내용),지원대상,소관기관,지원분야(대),지원분야(중),사업수행기관,문의처,신청기간,사업신청방법설명
자율주행 안전 성능평가ㆍ인증 지원 테스트베드 구축사업 기술서비스 수혜기업 모집 통합 공고,"(재)광주미래차모빌리티진흥원과 공동연구기관은 자율주행 분야 관련 기업의 핵심부품 개발을 지원하고, 구축된 시험 인프라 및 장비를 활용한 기술서비스를 통해 자율주행 핵심부품 시스템의 기술개발 역량 강화 및 기술경쟁력 고도화를 위하여「자율주행 안전 성능평가ㆍ인증 지원 테스트베드 구축사업」의 일환으로 기술지원을 추진하고자 합니다. 이에 아래와 같이 수혜 기업을 모집하오니, 관련 기업들의 많은 관심과 신청 바랍니다. ☞ 자율주행(인지ㆍ제어ㆍ통신) 관련 기술지원이 필요한 국내기업  ※ 자세한 신청자격 공고문 2p~ 참조 ☞ 시험ㆍ평가ㆍ인증, 기술지도, 시제작품제작 지원 등 지원",중소기업,산업통상자원부,기술,시험/인증,광주미래차모빌리티진흥원,"(재)광주미래차모빌리티진흥원 062-960-9569, jdj8402@gama.or.kr 및 문의처 공고문 4p 참조",상시 접수,이메일 접수 ※ 접수처 별 상이 공고문 참조
[대전] 소상공인 육아휴직자 대체인력 인건비 지원사업 재수정 공고,대전광역시는 대전 소상공인 사업주 및 근로자의 임신ㆍ출산으로 인한 휴업 또는 종사자의 임신ㆍ출산으로 인한 육아휴직자 공백 해소를 통한 소상공인 사업체의 안정적 운영 및 일ㆍ가정 양립을 위하여‘대전 소상공인 육아휴직자 대체인력 인건비 지원사업’의 참여자를 다음과 같이 공고(수정)합니다. ☞ 대전시 거주 및 대전소재 소상공인(상시근로자 5인 미만) ※ 자세한 사업주 및 근로자 대상요건 공고문 참조 ☞ 육아휴직자 대체인력 고용 및 인건비 선지급(최대 300만원 한도 / 6개월) 지원,소상공인,대전광역시,금융,융자,대전일자리경제진흥원,대전일자리경제진흥원 소상공정책팀 042-380-3084,20250701 ~ 20250930,"방문 및 이메일, 팩스 접수 - 접수처 : 대전광역시 유성구 가정북로 96 대전일자리경제진흥원(201호) - 이메일 : post@djbea.or.kr - 팩스 : 042-380-3093 ※ 제출시 제목 [육아휴직자 대체인력 인건비지원 신청_사업장명] 작성 후 송부 요망"
[대전] 소상공인 산후 건강관리 지원사업 수정 공고,"대전광역시는 소상공인 출산 소상공인 가정 산모에 산후건강 관리비 지원을 통해 산모의 건강회복을 돕고 사회적 안정을 도모하고자 ‘대전 소상공인 산후 건강관리 지원사업’의 참여자를 다음과 같이 공고(수정)합니다. ☞ 사업공고일 기준 6개월 이상 정상 운영 중이며, 대전 소재 상시근로자 5인 미만 소상공인 중 25. 1. 1. 이후에 출산하였거나 출산 예정인 가정 ☞ 출산 소상공인 가정 산모의 산후 건강 회복을 돕기 위한 산후 건강관리비 (산모 1인당 1회 최대 50만원) 지원 - 산후조리원비용, 산후 비급여 약제비, 건강기능식품 구입비 등 지원",소상공인,대전광역시,인력,고용환경개선,대전일자리경제진흥원,"대전일자리경제진흥원 소상공정책팀 042-380-3084, post@djbea.or.kr",20250701 ~ 20250930,이메일 접수 (post@djbea.or.kr) ※ 제출시 제목에 [대전 소상공인 산후 건강관리 지원] 작성 후 송부 요망 ※ 신청서류 미비 시 접수 불가하며 보완 후 재 접수 시 후순위로 밀릴 수 있음
2025년 성장 콘텐츠 IR 기반조성 사업 참여 기업 모집 연장 공고,"(재)인천테크노파크에서는 콘텐츠 기업의 글로벌 투자 역량 강화를 위해 관내 유망 콘텐츠 기업을 발굴하여 해외 진출 및 투자유치 연계를 지원하고자 다음과 같이 연장 공고를 진행하오니 인천 지역 콘텐츠 기업의 적극적인 참여를 부탁드립니다. ☞ 인천 소재(본사 또는 지사) 콘텐츠 기업 또는 사업장 이전 예정 콘텐츠기업 - B2C, B2B 및 해외 유통 가능 콘텐츠(제품 및 서비스) 보유 기업 ※ 인천 지역 외 기업은 사업기간 내 인천 소재(본사 및 지사) 이전 필수(미 이전시 지원금액 환수) ☞ IR 역량강화 프로그램 운영, 성장 콘텐츠 IR 프로그램 지원 - (기업진단) 투자자 관점 기업 분석 및 글로벌 진출을 위한 맞춤형 비즈니스 전략 수립 - (액셀러레이팅) 투자 역량강화 프로그램 및 IR Deck 제작 및 교육 지원 - (IR 데모데이 참가지원) 콘텐츠 분야 관련 수석심사역 초청 데모데이 개최 - (투자유치) 국내ㆍ외 투자유치 및 글로벌 연계지원 추진",중소기업,인천광역시,경영,디자인/상품화/사업화,인천테크노파크,"ITP 콘텐츠기업지원센터 담당자 (032-876-5073, 032-330-5230)",20250701 ~ 20250709,온라인 접수 (비즈오케이) ※ 파일명(예시) : 2025 성장 콘텐츠 IR 기반 조성_기업명
[대전] 소상공인 난임부부 시술비 지원사업 수정 공고,"대전광역시는 소상공인 난임부부에게 난임시술비 지원을 통해 저출산 문제 해결에 기여하고자 ‘대전 소상공인 난임부부 시술비 지원사업’의 참여자를 다음과 같이 공고(수정)합니다. ☞ 사업소재지가 대전인 소상공인 사업주 중 보건소에서 난임시술에 대한 지원결정통지를 통보받은 부부 ☞ 난임부부 시술비 지원 최대 100만원 - 국민건강보험이 적용되는 시술비 지원 횟수 범위 안에서 지원 ※ 자기부담금 발생 부분에 대하여 추가 지원 ※ 2회차 시술비 150만원 (대전시지원 110만원, 자부담 40만원) 발생 시 자부담 40만원에 대해 지원 예정",소상공인,대전광역시,금융,융자,대전일자리경제진흥원,대전일자리경제진흥원 소상공정책팀 042-380-3084,20250701 ~ 20250930,이메일 접수 (post@djbea.or.kr)
[경기] 해외바이어 초청 물산업 연수 사업 참여기업 모집 공고,"경기도 물기업의 해외진출 지원을 위한 「해외바이어 초청 물산업 연수」 사업에 참여할 기업을 다음과 같이 공개모집 합니다. ☞ 공고일 현재 경기도에 본사(또는 공장)가 소재한 중소ㆍ중견 물기업으로서 해외진출에 관심을 가지고 있으며, 해외 진출(예정)국의 정부기관 실무자 또는 정책 담당자 초청이 가능한 기업 ☞ 해외바이어 국내 초청비용(항공료ㆍ숙박비ㆍ통역비) 지원",중소기업,경기도,수출,해외진출준비,경기환경에너지진흥원,경기환경에너지진흥원 사업 담당자 031-985-0521/0891,20250702 ~ 20250716,온라인 접수(경기도 물산업지원센터 누리집)
2025년 SBOM 생성 지원을 위한 대상 기업 모집 공고,"한국산업기술시험원은 「첨단의료 AI 안전성ㆍ신뢰성 향상 기술 개발」 사업의 세부 사업인 「SBOM 기반의 디지털의료제품 취약점 연구와 SBOM 저작도구 개발 및 서비스 환경 구축」 사업에서 진행하는 SBOM 생성 지원을 위한 대상 기업을 다음과 같이 모집하오니, 관심 있는 기업의 많은 참여와 신청 바랍니다. ☞ 소프트웨어 공급망 보안 및 취약점 관리를 희망하는 디지털의료기기 및 소프트웨어 개발 업체 ☞ SBOM 생성 및 소프트웨어 취약점 분석 지원",중소기업,산업통상자원부,기술,기술사업화/이전/지도,한국산업기술시험원,한국산업기술시험원 바이오의료연구센터 053-281-0069,20250630 ~ 20250725,이메일 접수 (sjhtom@ktl.re.kr)
2025년 UAE 두바이 교육장비 전시회(Global Education System & Solutions 2025) 한국관 참가기업 추가 모집 공고,"KOTRA와 한국과학기기공업협동조합은 2025년 11월 11일 ~ 11월 13일 (3일간) 아랍에미리트 두바이에서 개최되는 ‘2025 UAE 두바이 교육장비 전시회(Global Education System & Solutions 2025)’ 한국관 참가기업을 아래와 같이 모집하오니 관심기업들의 많은 신청 바랍니다. ☞ 2025 UAE 두바이 교육장비 전시회(Global Education System & Solutions 2025) 한국관 참가를 원하는 기업 - 전시품목 : 교육훈련장비, 교육프로그램, MBL실험장비, 기초물리실험, 멀티미디어 학습장비, 실물화상기, 전자칠판, 어학실습기기, 영사용 스크린, 교육용 방송설비 시스템, 통신교육장비, 전자수업교구 및 교육 컨텐츠, 소프트웨어, 원격교육솔루션 ☞ 부스임차료와 장치비의 70%이내 국고지원, 운송비 1CBM 편도 100%, 한국관 디렉토리 제작비 100%, 행정지원, 마케팅 및 홍보, 전시회 현장 등 지원",중소기업,산업통상자원부,수출,시장개척,대한무역투자진흥공사,"한국과학기기공업협동조합 담당자 02-725-4495, ksiic@ksiic.or.kr / KOTRA 해외전시팀 02-3460-3334 및 회원가입ㆍ로그인 문의처 공고문 참조",20250702 ~ 20250718,아래 4가지 신청을 모두 완료해야 최종 신청 완료로 간주 ① 온라인 신청 (KOTRA 무역투자24 또는 글로벌 전시포털(GEP)) ② 수행기관 부속서류 이메일 제출 (ksiic@ksiic.or.kr) ③ buyKOREA 온라인 상품정보 등록/갱신 (24년도 참가기업의 경우 사업신청일 기준 최신 상품 정보로 신규 등록/혹은 갱신 필수) ④ 참가 신청금 납부
2025년 해외 온라인 위조상품 유통 사전진단 서비스 변경 공고,"해외 진출 기업의 피해구제 및 위조상품 대응 역량 강화를 위한 해외 온라인 위조상품 유통 사전진단 서비스를 다음과 같이 공고합니다. ☞ 국내에 사업자 등록이 되어있는 개인사업자 또는 중소ㆍ중견ㆍ대기업 - 대상 국가에 유효 또는 출원한 지식재산권(상표/디자인/특허 등)을 보유한 기업 ☞ 위조상품 대응을 위한 모니터링 및 대응전략 교육 연간 1회 지원 - 사전진단, 보고서 제공, 대응전략 교육",중소기업,특허청,경영,교육,한국지식재산보호원,"한국지식재산보호원 K-브랜드보호실 02-6196-2053, 2059 / global@koipa.re.kr",매월 1일 ~ 20일,온라인 접수 (해외 K-브랜드 보호 포털 통합홈페이지)
[경기] 시흥시 2025년 시흥바이오 R&D 기획 역량 강화 지원사업 모집 재공고,"시흥시 바이오특화단지 조성과 관내 바이오기업의 연구개발 역량 강화를 위하여「2025년 시흥바이오 R&D 기획 역량 강화 지원사업」을 다음과 같이 공고하오니 많은 관심과 참여 바랍니다. ☞ 첨단바이오의약품, 의료기기, 기능성 식품, 화장품 관련 기업 - 제조업에서 바이오 업종으로 전환 중인 기업 / 정부ㆍ공공기관 바이오 R&D 과제 수행 실적 보유 기업 - 정부 공모사업 참여 준비 중인 주관기관(시흥시 소재) 및 전국 참여기관 컨소시엄 구성 ☞ 기업당 최대 10,000천원(총 소요비용 80% 이내) 지원 - R&D 기획, 전문가 자문, 성과공유 지원 ※ 자세한 지원내용 공고문 참조",중소기업,경기도,기술,혼합(단독+공동),시흥산업진흥원,시흥산업진흥원 바이오산업실 070-8893-1509,20250701 ~ 20250711,온라인 접수 (시흥산업진흥원 홈페이지) ※ 자세한 신청방법 공고문 참조
2025년 5차 재취업지원서비스 시행지원 기업컨설팅 사업 참여 기업 모집 공고,"기업의 재취업지원서비스의 안정적 정착 및 지속적 유지를 위한「2025년 재취업지원서비스 기업컨설팅」 지원사업장을 모집합니다. 고용노동부와 노사발전재단이 선정한 수행기관 스탭스(주)를 통해 사업장의 재취업지원서비스 제도 도입 및 설계, 운영 방식 및 성과관리체계 등 컨설팅 전반을 전액 무료로 지원해 드리는 사업입니다. ☞ 재취업지원서비스 의무대상기업 및 제도 도입ㆍ개선 희망 기업 ☞ 재취업지원서비스 제도 도입 및 설계, 운영 방식 및 성과관리체계 등 컨설팅 전반, 파일럿프로그램 지원 등 전액 무료, 컨설팅에 수반되는 실비 100% 지원",중소기업,고용노동부,경영,컨설팅,노사발전재단,스탭스 02-2178-8065 / newstart@staffs.co.kr,20250714 ~ 20250812,온라인 접수 (노사발전재단 누리집)
2025년 3차 정형ㆍ재활 의료기기 사업화 인증 및 실증 지원 사업 수혜 기업 추가 모집 공고,"2025년도 산업통상자원부「정형 재활ㆍ의료기기 사업화 인증 및 실증 지원」사업의 기업지원 프로그램을 안내하오니, 해당 프로그램 참여를 희망하는 기업의 많은 신청 바랍니다. ☞ 정형 재활ㆍ의료기기 제품의 성능 개선 및 고도화를 통해 해외 시장 진출을 하고자 하는 중소ㆍ중견기업 ☞ 해외규제대응 패키지 지원 - 정형ㆍ재활 의료기기 CBTL(IEC 60601 등) 시험 지원 - 정형ㆍ재활 의료기기 운송밸리데이션 지원 - 정형ㆍ재활 의료기기 해외인허가 획득 지원 ※ 자세한 지원내용 공고문 참조",중소기업,산업통상자원부,수출,해외진출,대구경북첨단의료산업진흥재단,대구경북첨단의료산업진흥재단 010-7656-0219 / alswo88@kmedihub.re.kr,20250703 ~ 20250711,이메일 접수 (alswo88@kmedihub.re.kr)
2025년 2차 친환경 경량소재 적용 미래차 부품산업 전환 생태계 기반구축사업 시제품 제작 수혜기업 모집 공고,"우리 재단은 산업통상자원부가 시행하는 「친환경 경량소재 적용 미래차 부품산업 전환 생태계 기반구축」사업의 주관기관으로서, 국내 자동차 부품업체의 친환경 경량소재 시장진입 지원 및 미래차 부품산업 생태계로의 전환을 유도하기 위해 시제품 제작 수혜기업 모집 공고를 추진하오니, 관심 있으신 중소/중견기업은 많은 신청 바랍니다. ☞ 국내 미래차 부품을 제조하는 중소/중견기업으로, 사업 기간 내 성과도출이 확실한 기업 ☞ 재활용 소재 적용 미래차 부품 시제품 제작 지원(기업당 최대 공급가액기준 5천만원)",중소기업,산업통상자원부,기술,기술사업화/이전/지도,경북테크노파크,"경북테크노파크 054-750-3707, 3708 / kgt@gbtp.or.kr, parkso96@gbtp.or.kr",20250701 ~ 20250725,온라인 접수 (경북테크노파크 홈페이지)
